Oeiras do Pará;10,4126896;
Oriximiná;4,741658632;
Ourém;30,42472922;
Ourilândia do Norte;83,43611696;
Pacajá;71,99424046;
Palestina do Pará;13,27844908;
Paragominas;103,4923598;
Parauapebas;50,29954021;
Pau D'Arco;16,45007403;
Peixe-Boi;37,91229622;
Piçarra;31,26709919;
Placas;4,1467966;
Portel;22,82844424;
Porto de Moz;14,61432789;
Prainha;10,14507457;
Primavera;38,66228494;
Redenção;65,67971942;
Rio Maria;22,43284168;
Rondon do Pará;86,64595617;
Rurópolis;4,951720723;
Salinópolis;34,47910036;
Salvaterra;14,75216365;
Santa Bárbara do Pará;28,95026345;
Santa Isabel do Pará;40,05674706;
Santa Luzia do Pará;10,21920188;
Santa Maria das Barreiras;5,768343332;
Santa Maria do Pará;56,03448276;
Santana do Araguaia;44,18756739;
Santarém;3,369204127;
Santo Antônio do Tauá;26,04554249;
São Caetano de Odivelas;29,37892943;
São Domingos do Araguaia;107,2731174;
São Domingos do Capim;26,6028199;
São Félix do Xingu;29,33825926;
São Francisco do Pará;6,590220113;
São Geraldo do Araguaia;58,18463926;
São João da Ponta;18,85014138;
São João de Pirabas;38,45599192;
São João do Araguaia;45,26935265;
São Miguel do Guamá;38,49336952;
São Sebastião da Boa Vista;4,333318889;
Senador José Porfírio;7,608034084;
Tailândia;82,60738961;
Terra Alta;38,68471954;
Terra Santa;5,855829478;
Tomé-Açu;63,21889543;
Tracuateua;3,615067602;
Tucumã;117,8376786;
Tucuruí;60,28897836;
Ulianópolis;34,34930958;
Uruará;33,23952401;
Vigia;20,72495907;
Viseu;5,249803132;
Xinguara;56,26223092;
Amapá;12,09189843;
Calçoene;32,52385082;
Cutias;20,77706212;
Ferreira Gomes;16,81802893;
Itaubal;22,87805994;
Laranjal do Jari;34,1997264;
Macapá;44,35035309;
Mazagão;22,9147571;
Oiapoque;14,2728008;
Porto Grande;34,82904743;
Santana;39,50588734;
Tartarugalzinho;7,766387077;
Vitória do Jari;23,55342702;
Abreulândia;40,76640848;
Aguiarnópolis;18,88574127;
Aliança do Tocantins;17,19099192;
Alvorada;34,92433062;
Ananás;49,41199723;
Angico;30,70310101;
Araguaçu;44,38526409;
Araguaína;34,982703;
Araguatins;52,90017426;
Arraias;18,31669567;
Augustinópolis;12,22419168;
Axixá do Tocantins;31,53247845;
Babaçulândia;18,70382493;
Barrolândia;36,44979041;
Bernardo Sayão;21,87705097;
Bom Jesus do Tocantins;77,61966365;
Brejinho de Nazaré;37,60105283;
Campos Lindos;35,932447;
Chapada da Natividade;29,75304969;
Colinas do Tocantins;18,9675339;
Conceição do Tocantins;23,31002331;
Couto de Magalhães;19,462826;
Cristalândia;13,47708895;
Darcinópolis;18,48770568;
Dianópolis;30,60443764;
Esperantina;10,28806584;
Filadélfia;11,46263182;
Formoso do Araguaia;26,45222728;
Goianorte;19,66955153;
Goiatins;16,16161616;
Guaraí;29,41423649;
Gurupi;22,86207816;
Ipueiras;59,48839976;
Itacajá;27,44613696;
Itapiratins;27,60143527;
Itaporã do Tocantins;79,74481659;
Jaú do Tocantins;27,80094523;
Lagoa da Confusão;19,09672491;
Lagoa do Tocantins;55,30973451;
Lajeado;70,32348805;
Maurilândia do Tocantins;30,91190108;
Miracema do Tocantins;18,85280671;
Miranorte;30,89280198;
Monte do Carmo;29,03178981;
Monte Santo do Tocantins;46,75081814;
Palmeiras do Tocantins;16,98369565;
Natividade;21,66377816;
Nazaré;22,22716159;
Nova Olinda;36,49302071;
Novo Acordo;51,82689816;
Novo Alegre;42,64392324;
Novo Jardim;79,36507937;
Palmeirante;39,35458481;
Paraíso do Tocantins;19,75330319;
Pau D'Arco;42,49893753;
Pedro Afonso;25,34640081;
Peixe;37,5516335;
Colméia;22,64236386;
Pindorama do Tocantins;21,63565556;
Ponte Alta do Tocantins;27,15546504;
Porto Nacional;39,67230675;
Praia Norte;12,72912424;
Presidente Kennedy;26,48305085;
Pugmil;41,15226337;
Recursolândia;25,87322122;
Rio Sono;15,58846454;
Sampaio;50,45408678;
Santa Fé do Araguaia;14,77323091;
Santa Rosa do Tocantins;42,68032437;
Santa Tereza do Tocantins;38,63987635;
Santa Terezinha do Tocantins;39,40110323;
São Bento do Tocantins;42,31013328;
São Miguel do Tocantins;9,301460329;
São Sebastião do Tocantins;22,76348737;
São Valério da Natividade;22,24199288;
Silvanópolis;19,23446817;
Taguatinga;38,86262064;
Palmas;20,06686107;
Tocantínia;14,47178003;
Tocantinópolis;25,85983967;
Tupiratins;46,49000465;
Wanderlândia;26,63352273;
Açailândia;45,92993771;
Água Doce do Maranhão;17,19394773;
Alcântara;9,112447603;
Aldeias Altas;12,46986449;
Altamira do Maranhão;8,999280058;
Alto Alegre do Maranhão;24,28363283;
Alto Alegre do Pindaré;22,44021286;
Alto Parnaíba;9,247272055;
Amapá do Maranhão;15,4822728;
Amarante do Maranhão;39,37007874;
Anajatuba;11,80962878;
Anapurus;7,142346975;
Arame;9,421518749;
Arari;10,48437828;
Axixá;17,45657677;
Bacabal;36,83167923;
Bacabeira;13,34133814;
Bacuri;5,996282305;
Bacurituba;18,81113619;
Balsas;34,56578226;
Barão de Grajaú;11,16071429;
Barra do Corda;10,81782778;
Barreirinhas;3,624961485;
Bela Vista do Maranhão;8,263097009;
Boa Vista do Gurupi;75,1503006;
Bom Jardim;25,49589516;
Bom Jesus das Selvas;17,49169145;
Bom Lugar;6,718624026;
Brejo;2,98445101;
Brejo de Areia;17,85076758;
Buriti Bravo;8,695652174;
Buriticupu;42,73112963;
Cachoeira Grande;23,57656489;
Cajapió;9,398496241;
Cajari;5,429176394;
Campestre do Maranhão;14,89425082;
Cândido Mendes;21,5204175;
Capinzal do Norte;9,306654258;
Carolina;8,310824849;
Carutapera;9,048545446;
Caxias;25,02968264;
Central do Maranhão;37,86922494;
Centro Novo do Maranhão;5,649717514;
Chapadinha;9,501187649;
Cidelândia;7,276961141;
Codó;25,30364372;
Coelho Neto;29,81451115;
Colinas;10,17682229;
Conceição do Lago-Açu;20,68965517;
Coroatá;11,2906868;
Cururupu;21,34406635;
Davinópolis;7,91452315;
Dom Pedro;8,779245863;
Duque Bacelar;9,349289454;
Esperantinópolis;16,18646811;
Estreito;41,67361227;
Fortuna;19,78239367;
Gonçalves Dias;11,39017028;
Governador Edison Lobão;50,10961478;
Governador Luiz Rocha;13,57036233;
Governador Newton Bello;16,70285619;
Governador Nunes Freire;47,03484498;
Grajaú;36,8778861;
Guimarães;16,48261085;
Humberto de Campos;15,20623456;
Igarapé Grande;45,08566276;
Imperatriz;43,04102977;
Itaipava do Grajaú;27,8551532;
Itapecuru Mirim;20,83834255;
Itinga do Maranhão;48,05189605;
Jatobá;11,67678655;
Jenipapo dos Vieiras;32,24142378;
João Lisboa;14,65487763;
Junco do Maranhão;49,52947003;
Lago da Pedra;32,40650723;
Lago Verde;12,91989664;
Lajeado Novo;14,38021283;
Lima Campos;8,715356458;
Maracaçumé;10,3950104;
Maranhãozinho;7,078643732;
Mata Roma;6,571597555;
Matinha;9,098353198;
Matões;6,420133539;
Matões do Norte;7,217610971;
Mirador;4,868075163;
Miranda do Norte;16,30324027;
Mirinzal;7,002310763;
Monção;9,410878976;
Morros;11,19695443;
Nina Rodrigues;7,987858455;
Nova Olinda do Maranhão;5,203184349;
Olho d'Água das Cunhãs;21,40983782;
Paço do Lumiar;17,99480992;
Palmeirândia;10,61176845;
Paraibano;14,85736926;
Parnarama;14,39304528;
Passagem Franca;28,3446712;
Pastos Bons;5,510552708;
Paulo Ramos;19,83339944;
Pedreiras;35,33301365;
Pedro do Rosário;4,37962598;
Penalva;37,76983643;
Peri Mirim;14,42585113;
Peritoró;9,391876027;
Pindaré-Mirim;12,78363694;
Pinheiro;19,10633311;
Pio XII;4,522226744;
Pirapemas;11,45606599;
Poção de Pedras;10,10356151;
Porto Franco;23,12138728;
Presidente Dutra;48,96614659;
Presidente Juscelino;8,626639061;
Presidente Médici;31,24023743;
Presidente Vargas;18,58045336;
Primeira Cruz;7,134703196;
Raposa;41,59891086;
Riachão;19,70637501;
Ribamar Fiquene;27,21088435;
Rosário;22,64093985;
Santa Helena;15,27378255;
Santa Inês;32,20653406;
Santa Luzia;20,16915195;
Santa Luzia do Paruá;13,19029195;
Santa Quitéria do Maranhão;23,8744884;
Santa Rita;3,076071242;
Santana do Maranhão;8,537522411;
Santo Amaro do Maranhão;7,204091924;
São Bento;4,888063349;
São Domingos do Maranhão;14,81218154;
São Francisco do Brejão;19,40617116;
São João Batista;4,9980008;
São João dos Patos;11,98178768;
São José de Ribamar;29,31011321;
São José dos Basílios;13,28197636;
São Luís;44,93160683;
São Mateus do Maranhão;33,10752305;
São Pedro da Água Branca;8,277460475;
São Raimundo das Mangabeiras;11,39536209;
São Roberto;16,71402307;
São Vicente Ferrer;19,08852303;
Senador Alexandre Costa;19,41559072;
Senador La Rocque;16,59475606;
Sítio Novo;5,855829478;
Sucupira do Norte;9,532888465;
Tasso Fragoso;38,31417625;
Timbiras;7,112122613;
Timon;23,05505034;
Trizidela do Vale;15,75878552;
Tuntum;7,622725887;
Turiaçu;8,802042074;
Turilândia;13,07360439;
Tutóia;11,31605749;
Urbano Santos;8,103071064;
Vargem Grande;12,08921843;
Viana;20,11465353;
Vila Nova dos Martírios;8,843296781;
Vitória do Mearim;28,70355605;
Vitorino Freire;25,15881502;
Zé Doca;29,76485762;
Água Branca;12,06199867;
Alagoinha do Piauí;27,03067982;
Alto Longá;7,270612186;
Altos;10,22285831;
Alvorada do Gurguéia;19,64636542;
Amarante;17,37116387;
Assunção do Piauí;13,22401481;
Avelino Lopes;8,965393581;
Barras;6,636580834;
Barro Duro;15,01726986;
Batalha;11,54867768;
Betânia do Piauí;32,99241175;
Bom Jesus;13,15385627;
Buriti dos Lopes;15,60549313;
Cabeceiras do Piauí;9,994003598;
Campo Maior;15,3734654;
Canavieira;25,30364372;
Canto do Buriti;4,955892556;
Capitão de Campos;9,058791557;
Caracol;9,715340523;
Caraúbas do Piauí;17,95654516;
Caridade do Piauí;20,55921053;
Castelo do Piauí;5,41096261;
Cocal;7,62166076;
Cocal dos Alves;17,80626781;
Coronel José Dias;43,69674459;
Corrente;7,810364354;
Cristalândia do Piauí;12,66945395;
Cristino Castro;9,940357853;
Dom Expedito Lopes;15,10345869;
Elesbão Veloso;6,837139341;
Esperantina;13,13542624;
Floriano;13,75870668;
Francisco Macedo;34,4589938;
Gilbués;9,538344144;
Guadalupe;19,3255387;
Inhuma;6,683598449;
Ipiranga do Piauí;10,63716626;
Itainópolis;8,930963651;
Jatobá do Piauí;21,30833156;
Jerumenha;22,59887006;
Joaquim Pires;35,90406434;
Joca Marques;19,45525292;
José de Freitas;2,675442117;
Jurema;21,96354052;
Luís Correia;3,492839679;
Luzilândia;16,05394124;
Manoel Emídio;19,03311762;
Marcolândia;12,7000254;
Miguel Alves;3,072763029;
Milton Brandão;14,65845793;
Monsenhor Gil;19,20491646;
Morro do Chapéu do Piauí;15,26717557;
Novo Santo Antônio;30,43213634;
Oeiras;2,783886863;
Palmeirais;7,218652999;
Paquetá;47,84688995;
Parnaguá;19,31061118;
Parnaíba;22,47129802;
Paulistana;15,04438092;
Pavussu;27,08559047;
Pedro II;2,646062659;
Picos;22,9751463;
Pimenteiras;33,82377812;
Piracuruca;7,202016565;
Piripiri;6,418279259;
Porto;8,339588024;
Queimada Nova;11,60092807;
Regeneração;5,651633322;
Rio Grande do Piauí;31,63555837;
Santa Cruz do Piauí;16,46090535;
Santa Cruz dos Milagres;26,15062762;
Santa Luz;17,99856012;
Santa Rosa do Piauí;19,26782274;
Santo Antônio de Lisboa;16,51800463;
São João da Serra;32,22687722;
São João do Arraial;13,52447931;
São João do Piauí;5,07562684;
São José do Piauí;15,05343971;
São Raimundo Nonato;15,34589651;
Sebastião Leal;24,10800386;
Simões;13,99384271;
Sussuapara;15,92863969;
Teresina;24,61463474;
União;9,304489416;
Uruçuí;9,848335631;
Valença do Piauí;4,881382408;
Wall Ferraz;23,18034307;
Acarapé;25,72181853;
Acaraú;10,28277635;
Acopiara;42,41290895;
Aiuaba;42,61017775;
Alcântaras;9,156670635;
Altaneira;14,38641922;
Alto Santo;24,11672495;
Amontada;15,08409382;
Antonina do Norte;56,48919644;
Apuiarés;7,083156254;
Aquiraz;50,24647935;
Aracati;17,11351968;
Aracoiaba;11,65320075;
Ararendá;9,40114694;
Araripe;38,14609956;
Aratuba;34,22020703;
Arneiroz;25,78648788;
Assaré;8,788504636;
Aurora;20,0746778;
Baixio;16,36661211;
Banabuiú;28,48029164;
Barbalha;28,52507532;
Barreira;10,07810532;
Barro;18,33768853;
Baturité;23,67984845;
Beberibe;10,00080006;
Bela Cruz;3,194173827;
Boa Viagem;30,05993199;
Brejo Santo;21,82405447;
Camocim;8,197527626;
Campos Sales;37,21068691;
Canindé;25,1632299;
Caridade;39,41275002;
Caririaçu;41,10612855;
Cariús;15,93625498;
Cascavel;17,89415607;
Catarina;10,52354644;
Catunda;19,82160555;
Caucaia;50,30897591;
Cedro;20,10616053;
Chaval;15,63721658;
Choró;30,6936771;
Chorozinho;31,28584837;
Coreaú;13,47769442;
Crateús;10,8367311;
Crato;35,73894326;
Cruz;4,387696898;
Deputado Irapuan Pinheiro;10,84481076;
Ererê;14,41961067;
Eusébio;57,85053137;
Farias Brito;5,18914431;
Forquilha;22,63570103;
Fortaleza;47,01869687;
Frecheirinha;7,592437932;
General Sampaio;15,86294416;
Granja;7,494004796;
Granjeiro;21,30833156;
Groaíras;9,643201543;
Guaiúba;16,37599279;
Guaraciaba do Norte;7,832898172;
Guaramiranga;23,68545713;
Hidrolândia;10,20772725;
Horizonte;41,10519355;
Ibaretama;22,89901534;
Ibiapina;4,142673682;
Ibicuitinga;34,80682214;
Icapuí;32,17675766;
Icó;28,62954871;
Iguatu;22,48684009;
Independência;15,42733724;
Ipaumirim;16,42575558;
Ipu;7,342862737;
Ipueiras;18,23486506;
Iracema;21,56256738;
Irauçuba;17,67252806;
Itaiçaba;13,48072257;
Itaitinga;49,56765986;
Itapagé;38,7581086;
Itapipoca;20,39480952;
Itapiúna;21,18083135;
Itarema;10,52880945;
Itatira;5,220296513;
Jaguaretama;44,17205014;
Jaguaribara;66,3947643;
Jaguaribe;28,66397225;
Jaguaruana;3,059601028;
Jardim;7,391256144;
Jati;25,75328354;
Jijoca de Jericoacoara;40,60795916;
Juazeiro do Norte;30,78003717;
Jucás;4,142845306;
Lavras da Mangabeira;25,37910031;
Limoeiro do Norte;26,29503024;
Maracanaú;55,67061865;
Maranguape;25,1871667;
Marco;7,985307035;
Martinópole;9,65623793;
Massapê;8,408071749;
Mauriti;20,0651001;
Meruoca;7,203054095;
Milagres;13,93291302;
Milhã;37,68465481;
Miraíma;30,82139004;
Missão Velha;17,26618705;
Mombaça;41,58676617;
Monsenhor Tabosa;29,52116668;
Morada Nova;25,4262876;
Moraújo;12,22195062;
Morrinhos;4,764627406;
Mulungu;8,587376557;
Nova Olinda;27,67400028;
Nova Russas;19,11132346;
Novo Oriente;17,96364159;
Ocara;8,216926869;
Orós;18,44507978;
Pacajus;28,70950763;
Pacatuba;16,37040776;
Pacoti;25,492862;
Pacujá;16,47717911;
Palhano;11,12470798;
Palmácia;57,50903713;
Paracuru;12,47077163;
Paraipaba;26,26567733;
Parambu;34,65221774;
Paramoti;34,88879198;
Pedra Branca;35,31738557;
Penaforte;23,98081535;
Pentecoste;16,71681712;
Pereiro;6,259389084;
Pindoretama;10,55798976;
Piquet Carneiro;12,75347532;
Poranga;8,218277449;
Porteiras;32,74394237;
Quiterianópolis;24,75492623;
Quixadá;41,60344574;
Quixeramobim;42,53275708;
Quixeré;35,56549131;
Redenção;37,33851094;
Reriutaba;10,13941698;
Russas;18,36080392;
Saboeiro;25,04539478;
Salitre;12,76487107;
Santana do Acaraú;16,46795336;
Santana do Cariri;17,23345588;
Santa Quitéria;9,225730563;
São Benedito;15,62779068;
São Gonçalo do Amarante;24,71910112;
São João do Jaguaribe;62,42197253;
São Luís do Curu;15,99616092;
Senador Pompeu;48,44058576;
Senador Sá;14,39470275;
Sobral;17,29124748;
Solonópole;16,75041876;
Tabuleiro do Norte;57,41303614;
Tamboril;23,25130789;
Tauá;33,63427155;
Tejuçuoca;5,861321142;
Tianguá;24,33821529;
Trairi;15,34448366;
Tururu;13,69112815;
Ubajara;15,51397809;
Umirim;15,73729214;
Uruburetama;29,94011976;
Uruoca;15,31159087;
Varjota;16,8189718;
Várzea Alegre;12,83104085;
Viçosa do Ceará;14,35801716;
Açu;41,9325433;
Alexandria;35,92212084;
Alto do Rodrigues;23,65930599;
Antônio Martins;42,14667041;
Apodi;19,54051866;
Areia Branca;7,666653889;
Arês;15,01726986;
Augusto Severo;20,89427497;
Baía Formosa;22,63980077;
Baraúna;12,03852327;
Bento Fernandes;56,93680015;
Brejinho;16,76445935;
Caiçara do Norte;16,13163413;
Caicó;12,37968494;
Campo Redondo;9,45268929;
Canguaretama;18,83298283;
Caraúbas;64,44257175;
Carnaúba dos Dantas;13,06165099;
Ceará-Mirim;19,93762372;
Coronel Ezequiel;35,90664273;
Coronel João Pessoa;40,66693778;
Currais Novos;6,825472664;
Doutor Severiano;14,94768311;
Parnamirim;20,13123649;
Encanto;18,54943424;
Equador;16,66666667;
Espírito Santo;9,264406152;
Extremoz;11,84927719;
Frutuoso Gomes;22,92526364;
Goianinha;21,58242327;
Ipanguaçu;35,01645774;
Itajá;13,99972001;
Itaú;17,43983258;
Jaçanã;36,73319456;
Jandaíra;14,26940639;
Jardim de Piranhas;14,36988073;
João Câmara;12,04456489;
João Dias;186,5671642;
Jucurutu;5,484861782;
Lagoa d'Anta;15,58360605;
Lagoa de Pedras;41,65509581;
Lajes;9,347541597;
Lajes Pintadas;21,03934357;
Lucrécia;80,12820513;
Macaíba;29,3353449;
Macau;20,10926031;
Marcelino Vieira;23,48244687;
Martins;11,80776951;
Maxaranguape;18,58908821;
Montanhas;25,50803503;
Monte Alegre;9,382623382;
Mossoró;47,434255;
Natal;35,37570691;
Nísia Floresta;24,48080297;
Nova Cruz;10,9373291;
Paraná;24,55192733;
Parelhas;9,535160906;
Rio do Fogo;9,646922632;
Passa e Fica;8,742022904;
Patu;24,33287371;
Pau dos Ferros;24,48322899;
Pedra Grande;27,56339581;
Pedra Preta;37,46721619;
Pedro Avelino;13,53179973;
Pedro Velho;20,62706271;
Pendências;21,67316862;
Pilões;28,10567735;
Poço Branco;27,82802282;
Portalegre;13,25732467;
Porto do Mangue;37,20238095;
Presidente Juscelino;33,20420587;
Pureza;11,51941021;
Rafael Fernandes;20,68252327;
Rafael Godeiro;95,05703422;
Rodolfo Fernandes;21,96354052;
Tibau;26,3227165;
Santa Cruz;37,95169292;
Santana do Matos;7,027406887;
Santo Antônio;43,6795667;
São Gonçalo do Amarante;38,74167054;
São José de Mipibu;14,63807363;
São Miguel;13,13887794;
São Paulo do Potengi;6,125199069;
São Pedro;15,56420233;
São Rafael;35,89375449;
Serra de São Bento;16,89760054;
Serra Negra do Norte;12,48907206;
Serrinha;14,74491301;
Serrinha dos Pintos;21,37665669;
Taipu;24,59621218;
Tangará;13,69206545;
Tenente Ananias;19,63864886;
Tibau do Sul;17,04739175;
Touros;9,364172675;
Triunfo Potiguar;28,81014117;
Umarizal;109,2498179;
Upanema;7,46937556;
Vera Cruz;9,053050878;
Aguiar;17,8348493;
Alagoa Grande;6,925687375;
Alagoa Nova;35,07716977;
Alagoinha;14,5285486;
Alcantil;18,8253012;
Algodão de Jandaíra;83,36807003;
Alhandra;38,33725834;
São João do Rio do Peixe;16,25487646;
Amparo;47,23665564;
Aparecida;12,848516;
Araçagi;11,45147438;
Arara;31,17692907;
Araruna;10,44768323;
Areia;20,69365119;
Areia de Baraúnas;51,17707267;
Aroeiras;15,50467724;
Baía da Traição;12,30920729;
Bananeiras;40,6192174;
Barra de Santana;24,03557265;
Barra de Santa Rosa;34,83106931;
Barra de São Miguel;17,57469244;
Bayeux;81,09899022;
Belém;5,76967459;
Bonito de Santa Fé;18,25650388;
Boqueirão;35,0385424;
Igaracy;16,02050625;
Brejo do Cruz;30,05936725;
Brejo dos Santos;95,46539379;
Caaporã;53,27650506;
Cabedelo;124,2447451;
Cachoeira dos Índios;10,33057851;
Cacimba de Dentro;11,77717583;
Cacimbas;14,47387466;
Cajazeiras;15,1862851;
Caldas Brandão;17,49475157;
Camalaú;17,1556013;
Campina Grande;47,87457374;
Capim;35,21746786;
Catingueira;20,49600328;
Catolé do Rocha;24,00466376;
Conceição;16,11170784;
Condado;14,97902936;
Conde;64,51910226;
Congo;42,07868715;
Coremas;6,509992839;
Coxixola;55,67928731;
Cubati;28,72737719;
Cuité;24,68160727;
Cuitegi;28,63278454;
Curral Velho;78,74015748;
Desterro;24,68221646;
Diamante;59,62140408;
Dona Inês;18,75468867;
Duas Estradas;27,10761724;
Esperança;12,68633048;
Fagundes;8,646779075;
Gado Bravo;23,5488049;
Guarabira;35,65062389;
Gurinhém;7,109341675;
Ibiara;65,41291905;
Imaculada;8,687342542;
Ingá;16,27427579;
Itabaiana;32,22687722;
Itaporanga;8,504486116;
Itapororoca;23,20858718;
Itatuba;9,667440062;
Jacaraú;21,22090967;
Jericó;26,16773518;
João Pessoa;67,47178453;
Juazeirinho;5,878549174;
Junco do Seridó;14,8456057;
Juru;20,07226014;
Lagoa Seca;22,84669865;
Livramento;27,53303965;
Lucena;67,26080377;
Mamanguape;25,64401445;
Manaíra;36,66361137;
Mari;27,94336811;
Mataraca;13,31380642;
Maturéia;33,21155762;
Mogeiro;15,79030475;
Monteiro;15,98261092;
Mulungu;41,65798792;
Natuba;18,66716446;
Nova Floresta;37,45318352;
Nova Olinda;16,2469537;
Olho d'Água;42,68639727;
Olivedos;27,18868951;
Patos;55,83691702;
Paulista;25,09830168;
Pedra Lavrada;13,19261214;
Pedras de Fogo;43,77964247;
Piancó;6,377144315;
Pilar;26,43637645;
Pilões;14,13227812;
Pirpirituba;19,10037246;
